"ID","name","namespace","definition"
"GO:0039591","suppression by virus of host tapasin activity","biological_process","Any process in which a virus stops, prevents, or reduces the frequency, rate or extent of host tapasin (TAP binding protein/TAPBP) activity. Tapasin is a type I transmembrane protein essential for the optimal expression of stable MHC class I molecules on the host cell surface. By inhibiting host tapasin activity, viruses can prevent presentation of their antigens at the cell surface, and thereby evade the host anti-viral immune response."
"GO:0039699","viral mRNA cap methylation","biological_process","Methylation of the 2'-O-ribose of the first or second transcribed nucleotide of a viral mRNA. Methylation allows evasion of the host innate immune response, which degrades cap0 (non-methylated) mRNAs."
"GO:0039713","viral factory","cellular_component","An intracellular compartment in a host cell which increases the efficiency of viral replication, and shields the virus from host defenses. Viral factories can be either cytoplasmic or nuclear and often arise from extensive rearrangement of host cell cytoskeletal and/or cell membrane compartments."
"GO:0042088","T-helper 1 type immune response","biological_process","An immune response which is associated with resistance to intracellular bacteria, fungi, and protozoa, and pathological conditions such as arthritis, and which is typically orchestrated by the production of particular cytokines by T-helper 1 cells, most notably interferon-gamma, IL-2, and lymphotoxin."
"GO:0042092","type 2 immune response","biological_process","An immune response which is associated with resistance to extracellular organisms such as helminths and pathological conditions such as allergy, which is orchestrated by the production of particular cytokines, most notably IL-4, IL-5, IL-10, and IL-13, by any of a variety of cell types including T-helper 2 cells, eosinophils, basophils, mast cells, and nuocytes, resulting in enhanced production of certain antibody isotypes and other effects."
"GO:0042280","obsolete cell surface antigen activity, host-interacting","molecular_function","OBSOLETE. Functions as an immunogenic target for the host immune system that masks other invariant surface molecules from immune recognition."
"GO:0042381","hemolymph coagulation","biological_process","Any process in which factors in the hemolymph (the invertebrate equivalent of vertebrate blood and lymph) precipitate into insoluble clots in order to prevent loss of body fluid, and at the same time prevent the movement of microbes. Hemolymph coagulation is also part of the invertebrate humoral immune response."
"GO:0042386","hemocyte differentiation","biological_process","The process in which a relatively unspecialized cell acquires the characteristics of a mature hemocyte. Hemocytes are blood cells associated with a hemocoel (the cavity containing most of the major organs of the arthropod body) which are involved in defense and clotting of hemolymph, but not involved in transport of oxygen."
"GO:0042387","plasmatocyte differentiation","biological_process","The process in which a hemocyte precursor cell acquires the characteristics of the phagocytic blood-cell type, the plasmatocyte. Plasmatocytes are a class of arthropod hemocytes important in the cellular defense response."
"GO:0042616","paclitaxel metabolic process","biological_process","The chemical reactions and pathways involving paclitaxel, an alkaloid compound used as an anticancer treatment."
"GO:0042617","paclitaxel biosynthetic process","biological_process","The chemical reactions and pathways resulting in the formation of paclitaxel, an alkaloid compound used as an anticancer treatment."
"GO:0042783","evasion of host immune response","biological_process","A process by which an organism avoids the effects of the host organism's immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0042784","evasion of host immune response via regulation of host complement system","biological_process","Any mechanism of active immune avoidance which works by regulating the host complement system, e.g. by possessing complement receptors which mediate attachment to, then infection of, host macrophages, which are eventually destroyed. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0042785","evasion of host immune response via regulation of host cytokine network","biological_process","Any mechanism of active immune avoidance which works by regulating host cytokine networks, e.g. by secreting proteins that mimic cytokine receptors that act to sequester host cytokines and inhibit action. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0042786","evasion of host immune response via regulation of host antigen processing and presentation","biological_process","Any mechanism of active immune avoidance which works by regulating the host's antigen processing or presentation pathways, e.g. by blocking any stage in MHC class II presentation. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0044355","clearance of foreign intracellular DNA","biological_process","A defense process that protects an organism from invading foreign DNA."
"GO:0044414","suppression of host defenses by symbiont","biological_process","Any process in which an organism stops, prevents, or reduces the frequency, rate or extent of host defense(s) by active mechanisms that normally result in the shutting down of a host pathway. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0044416","induction by symbiont of host defense response","biological_process","The activation by an organism of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0044565","dendritic cell proliferation","biological_process","The expansion of a dendritic cell population by cell division. A dendritic cell is a cell of hematopoietic origin, typically resident in particular tissues, specialized in the uptake, processing, and transport of antigens to lymph nodes for the purpose of stimulating an immune response via T cell activation."
"GO:0045066","regulatory T cell differentiation","biological_process","The process in which a relatively unspecialized T cell acquires specialized features of a regulatory T cell. Regulatory T cells control or suppress immune responses through a variety of mechanisms and subsets include the CD4+CD25+ cell type as well as certain CD8+ cell types."
"GO:0045087","innate immune response","biological_process","Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens."
"GO:0045088","regulation of innate immune response","biological_process","Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."
"GO:0045089","positive regulation of innate immune response","biological_process","Any process that activates or increases the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."
"GO:0045824","negative regulation of innate immune response","biological_process","Any process that stops, prevents, or reduces the frequency, rate or extent of the innate immune response."
"GO:0046216","indole phytoalexin catabolic process","biological_process","The chemical reactions and pathways resulting in the breakdown of indole phytoalexins, any indole compound produced by plants as part of their defense response."
"GO:0046217","indole phytoalexin metabolic process","biological_process","The chemical reactions and pathways involving indole phytoalexins, any indole compound produced by plants as part of their defense response."
"GO:0046292","formaldehyde metabolic process","biological_process","The chemical reactions and pathways involving formaldehyde (methanal, H2C=O), a colorless liquid or gas with a pungent odor, commonly used as a fixative or an antibacterial agent."
"GO:0046696","lipopolysaccharide receptor complex","cellular_component","A multiprotein complex that consists of at least three proteins, CD14, TLR4, and MD-2, each of which is glycosylated and which functions as a lipopolysaccharide (LPS) receptor that primes the innate immune response against bacterial pathogens."
"GO:0046730","induction by virus of host immune response","biological_process","The induction by a virus of an immune response in the host organism."
"GO:0046736","induction of humoral immune response in host by virus","biological_process","The intentional, virally-encoded stimulation of a host humoral defense response to viral infection."
"GO:0046737","induction of cell-mediated immune response in host by virus","biological_process","The intentional, virally-encoded stimulation of a cell-mediated host defense response to viral infection."
"GO:0046738","induction of innate immune response in host by virus","biological_process","The intentional, virally-encoded stimulation of an innate host defense response to viral infection."
"GO:0048536","spleen development","biological_process","The process whose specific outcome is the progression of the spleen over time, from its formation to the mature structure. The spleen is a large vascular lymphatic organ composed of white and red pulp, involved both in hemopoietic and immune system functions."
"GO:0050687","negative regulation of defense response to virus","biological_process","Any process that stops, prevents or reduces the rate or extent of antiviral mechanisms, thereby facilitating viral replication."
"GO:0050688","regulation of defense response to virus","biological_process","Any process that modulates the frequency, rate or extent of the antiviral response of a cell or organism."
"GO:0050689","negative regulation of defense response to virus by host","biological_process","Any host process that results in the inhibition of antiviral immune response mechanisms, thereby facilitating viral replication. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0050690","regulation of defense response to virus by virus","biological_process","Any viral process that modulates the frequency, rate, or extent of the antiviral response of the host cell or organism."
"GO:0050691","regulation of defense response to virus by host","biological_process","Any host process that modulates the frequency, rate, or extent of the antiviral response of a host cell or organism."
"GO:0050776","regulation of immune response","biological_process","Any process that modulates the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."
"GO:0050777","negative regulation of immune response","biological_process","Any process that stops, prevents, or reduces the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."
"GO:0050778","positive regulation of immune response","biological_process","Any process that activates or increases the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."
"GO:0051245","negative regulation of cellular defense response","biological_process","Any process that stops, prevents, or reduces the rate of the cellular defense response."
"GO:0051412","response to corticosterone","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosterone stimulus. Corticosterone is a 21 carbon steroid hormone of the corticosteroid type, produced in the cortex of the adrenal glands. In many species, corticosterone is the principal glucocorticoid, involved in regulation of fuel metabolism, immune reactions, and stress responses."
"GO:0051414","response to cortisol","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cortisol stimulus. Cortisol is the major natural glucocorticoid synthesized in the zona fasciculata of the adrenal cortex; it affects the metabolism of glucose, protein, and fats and has appreciable mineralocorticoid activity. It also regulates the immune system and affects many other functions."
"GO:0051525","NFAT protein binding","molecular_function","Interacting selectively and non-covalently with NFAT (nuclear factor of activated T cells) proteins, a family of transcription factors. NFAT proteins have crucial roles in the development and function of the immune system."
"GO:0051842","obsolete evasion or tolerance of symbiont immune response","biological_process","OBSOLETE. Any process, either active or passive, by which an organism avoids the effects of the symbiont organism's immune response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051843","obsolete evasion or tolerance of symbiont defense response","biological_process","OBSOLETE. Any process, either active or passive, by which an organism avoids or tolerates the effects of a symbiont organism's defense response. The symbiont defense response is mounted by the symbiont in response to the presence of the organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051845","obsolete passive evasion of symbiont immune response","biological_process","OBSOLETE. Any mechanism of immune avoidance that does not directly interfere with the symbiont immune system. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051846","obsolete active evasion of symbiont immune response","biological_process","OBSOLETE. Any mechanism of immune avoidance that directly affects the symbiont immune system, e.g. blocking any stage in symbiont MHC class I and II presentation. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051847","obsolete active evasion of symbiont immune response via regulation of symbiont complement system","biological_process","OBSOLETE. Any mechanism of active immune avoidance which works by regulating the symbiont complement system, e.g. by possessing complement receptors which mediate attachment to, then infection of, symbiont macrophages, which are eventually destroyed. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051848","obsolete active evasion of symbiont immune response via regulation of symbiont cytokine network","biological_process","OBSOLETE. Any mechanism of active immune avoidance which works by regulating symbiont cytokine networks, e.g. by secreting proteins that mimic cytokine receptors that act to sequester symbiont cytokines and inhibit action. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051849","obsolete active evasion of symbiont immune response via regulation of symbiont antigen processing and presentation","biological_process","OBSOLETE. Any mechanism of active immune avoidance which works by regulating the symbiont's antigen processing or presentation pathways, e.g. by blocking any stage in MHC class II presentation. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051858","obsolete avoidance of symbiont defenses","biological_process","OBSOLETE. Any process, either constitutive or induced, by which an organism evades, minimizes, or suppresses the effects of its symbiont organism's defense(s). The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051859","obsolete suppression of symbiont defenses","biological_process","OBSOLETE. Any process in which an organism stops, prevents, or reduces the frequency, rate or extent of symbiont defense(s) by active mechanisms that normally result in the shutting down of a symbiont pathway. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051860","obsolete evasion or tolerance of symbiont defenses","biological_process","OBSOLETE. The process, either active or passive, by which an organism evades or tolerates the effects of the defense(s) or defense molecules of a symbiont organism. Symbiont defenses may be induced by the presence of the organism or may be preformed (e.g. physical barriers). The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051866","general adaptation syndrome","biological_process","General adaptation syndrome is the set of changes in various organ systems of the body, especially the pituitary-endocrine system, in response to a wide range of strong external stimuli, both physiological and psychological. It is described as having three stages: alarm reaction, where the body detects the external stimulus; adaptation, where the body engages defensive countermeasures against the stressor; and exhaustion, where the body begins to run out of defenses."
"GO:0052003","suppression by symbiont of defense-related host salicylic acid-mediated signal transduction pathway","biological_process","Any process in which a symbiont stops, prevents, or reduces the frequency, rate or extent of host salicylic acid-mediated signal transduction pathways during the host defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052005","suppression by symbiont of host ethylene-mediated defense response","biological_process","Any process in which a symbiont stops, prevents, or reduces the frequency, rate or extent of the ethylene-mediated defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052031","modulation by symbiont of host defense response","biological_process","Any process in which an organism modulates the frequency, rate or extent of the defense response of its host, the response mounted by the host in response to the presence of the organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052033","obsolete pathogen-associated molecular pattern dependent induction by symbiont of host innate immune response","biological_process","OBSOLETE. Any process that involves recognition of a pathogen-associated molecular pattern, and by which an organism activates, maintains or increases the frequency, rate or extent of the innate immune response of the host organism; the innate immune response is the host's first line of defense against infection. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052034","suppression by symbiont of microbe-associated molecular pattern-induced host innate immune response","biological_process","Any process that involves recognition of a microbe-associated molecular pattern, and by which a symbiont stops, prevents, or reduces the frequency, rate or extent of the innate immune response of the host organism; the innate immune response is the host's first line of defense against infection. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052062","induction by symbiont of host phytoalexin production","biological_process","The activation by a symbiont of the production of phytoalexins as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052063","induction by symbiont of defense-related host nitric oxide production","biological_process","The activation by a symbiont of the production of nitric oxide as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052064","induction by symbiont of defense-related host reactive oxygen species production","biological_process","The activation by a symbiont of the production of reactive oxygen species as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052072","induction by symbiont of defense-related host salicylic acid-mediated signal transduction pathway","biological_process","Any process in which a symbiont activates, maintains or increases the frequency, rate or extent of host salicylic acid-mediated signal transduction pathways during the host defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052074","positive regulation by symbiont of host salicylic acid-mediated defense response","biological_process","Any process in which a symbiont activates, maintains or increases the frequency, rate or extent of the salicylic acid-mediated defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052075","positive regulation by symbiont of host jasmonic acid-mediated defense response","biological_process","Any process in which a symbiont activates, maintains or increases the frequency, rate or extent of the jasmonic acid-mediated defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052076","induction by symbiont of host ethylene-mediated defense response","biological_process","Any process in which an organism activates, maintains or increases the frequency, rate or extent of the ethylene-mediated defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052078","suppression by symbiont of defense-related host MAP kinase-mediated signal transduction pathway","biological_process","Any process in which a symbiont stops, prevents, or reduces the frequency, rate or extent of a host MAP kinase-mediated signal transduction pathway during the host innate immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052079","induction by symbiont of defense-related host MAP kinase-mediated signal transduction pathway","biological_process","Any process in which an organism activates, maintains or increases the frequency, rate or extent of a host MAP kinase-mediated signal transduction pathway during the host innate immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052080","modulation by symbiont of host innate immune response MAPK kinase signaling","biological_process","Any process in which an organism modulates the frequency, rate or extent of a host MAP kinase-mediated signal transduction pathway during the host innate immune response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052081","modulation by symbiont of defense-related host salicylic acid-mediated signal transduction pathway","biological_process","Any process in which an organism modulates the frequency, rate or extent of host salicylic acid-mediated signal transduction pathways during the host defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052083","suppression by symbiont of host cell-mediated immune response","biological_process","Any process in which a symbiont stops, prevents, or reduces the frequency, rate or extent of the cell mediated immune response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052084","modulation by symbiont of host ethylene-mediated defense response","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the ethylene-mediated defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052085","suppression by symbiont of host T-cell mediated immune response","biological_process","Any process in which a symbiont stops, prevents, or reduces the frequency, rate or extent of the T-cell mediated immune response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052086","suppression by symbiont of host B-cell mediated immune response","biological_process","Any process in which a symbiont stops, prevents, or reduces the frequency, rate or extent of the B-cell mediated immune response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052088","symbiont defense to host-produced jasmonic acid","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the jasmonic acid-mediated defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052089","modulation by symbiont of host salicylic acid-mediated defense response","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the salicylic acid-mediated defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052102","positive regulation by symbiont of defense-related host calcium-dependent protein kinase pathway","biological_process","Any process in which an organism activates, maintains or increases the frequency, rate or extent of the host calcium-dependent protein kinase pathway during the host defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052105","obsolete induction by symbiont of defense-related host cell wall thickening","biological_process","OBSOLETE. The activation by an organism of host processes resulting in the thickening of its cell walls, occurring as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052109","obsolete induction by symbiont of defense-related host cell wall callose deposition","biological_process","OBSOLETE. Any process in which an organism activates, maintains or increases the frequency, rate or extent of the deposition of callose by the host in its cell walls, occurring as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052154","modulation by symbiont of host B-cell mediated immune response","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the B-cell mediated immune response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052155","modulation by symbiont of host cell-mediated immune response","biological_process","Any process in which an organism modulates the frequency, rate or extent of any form of cell-based immune response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052156","modulation by symbiont of host T-cell mediated immune response","biological_process","Any process in which an organism modulates the frequency, rate or extent of the T-cell mediated immune response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052157","obsolete modulation by symbiont of microbe-associated molecular pattern-induced host innate immune response","biological_process","OBSOLETE. Any process that involves recognition of a microbe-associated molecular pattern, and by which a symbiont modulates the frequency, rate or extent of the innate immune response of the host organism; the innate immune response is the host's first line of defense against infection. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052158","modulation by symbiont of host resistance gene-dependent defense response","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the resistance gene-dependent defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052161","obsolete modulation by symbiont of defense-related host cell wall thickening","biological_process","OBSOLETE. Any process in which an organism modulates the frequency, rate or extent of host processes resulting in the thickening of its cell walls, occurring as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052162","modulation by symbiont of defense-related host calcium ion flux","biological_process","Any process in which an organism modulates the frequency, rate or extent of calcium ion fluxes as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052163","symbiont defense to host-produced nitric oxide","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the production of nitric oxide as part of the innate immune response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052164","symbiont defense to host-produced reactive oxygen species","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the production of reactive oxygen species as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052165","symbiont defense to host-produced phytoalexin","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of production of phytoalexins as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052167","modulation by symbiont of host innate immune response","biological_process","Any process in which a symbiont modulates the frequency, rate or extent of the innate immune response of the host organism; the innate immune response is the host's first line of defense against infection. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052168","modulation by symbiont of defense-related host calcium-dependent protein kinase pathway","biological_process","Any process in which an organism modulates the frequency, rate or extent of the host calcium-dependent protein kinase signal transduction pathways during the host defense response. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052169","obsolete pathogen-associated molecular pattern dependent modulation by symbiont of host innate immune response","biological_process","OBSOLETE. Any process that involves recognition of a pathogen-associated molecular pattern, and by which an organism modulates the frequency, rate or extent of the innate immune response of the host organism; the innate immune response is the host's first line of defense against infection. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052170","suppression by symbiont of host innate immune response","biological_process","Any process in which a symbiont stops, prevents, or reduces the frequency, rate or extent of the innate immune response of the host organism, the host's first line of defense against infection. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052173","response to defenses of other organism","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detecting the defenses of another organism."
"GO:0052181","obsolete modulation by host of symbiont defense response","biological_process","OBSOLETE. Any process in which an organism activates, maintains or increases the frequency, rate or extent of the resistance gene-dependent defense response of the symbiont. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052189","obsolete modulation by symbiont of defense-related host cell wall callose deposition","biological_process","OBSOLETE. Any process in which an organism modulates the frequency, rate or extent of the deposition of callose by the host in its cell walls, occurring as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052196","obsolete negative regulation by host of symbiont defense response","biological_process","OBSOLETE. Any process in which an organism stops, prevents, or reduces the frequency, rate or extent of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052197","obsolete positive regulation by host of symbiont defense response","biological_process","OBSOLETE. Any process in which an organism activates, maintains or increases the frequency, rate or extent of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052200","response to host defenses","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detecting the defenses of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052201","response to symbiont defenses","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detecting the defenses of a symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052202","obsolete negative regulation by symbiont of defense-related host cell wall callose deposition","biological_process","OBSOLETE. Any process in which an organism stops, prevents, or reduces the frequency, rate or extent of the deposition of callose by the host in its cell walls, occurring as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052257","obsolete pathogen-associated molecular pattern dependent induction by organism of innate immune response of other organism involved in symbiotic interaction","biological_process","OBSOLETE. Any process that involves recognition of a pathogen-associated molecular pattern, and by which an organism activates, maintains or increases the frequency, rate or extent of the innate immune response of a second organism, where the two organisms are in a symbiotic interaction."
"GO:0052308","obsolete pathogen-associated molecular pattern dependent modulation by organism of innate immune response in other organism involved in symbiotic interaction","biological_process","OBSOLETE. Any process that involves recognition of a pathogen-associated molecular pattern, and by which an organism modulates the frequency, rate or extent of the innate immune response, the first line of defense against infection, of a second organism, where the two organisms are in a symbiotic interaction."
"GO:0052314","phytoalexin metabolic process","biological_process","The chemical reactions and pathways involving phytoalexins, any of a range of substances produced by plants as part of their defense response."
"GO:0052315","phytoalexin biosynthetic process","biological_process","The chemical reactions and pathways resulting in the formation of phytoalexins, any of a range of substances produced by plants as part of their defense response."
"GO:0052316","phytoalexin catabolic process","biological_process","The chemical reactions and pathways resulting in the breakdown of phytoalexins, any of a range of substances produced by plants as part of their defense response."
"GO:0052318","regulation of phytoalexin metabolic process","biological_process","Any process that modulates the frequency, rate or extent of phytoalexin metabolism, the chemical reactions and pathways involving phytoalexins, any of a range of substances produced by plants as part of their defense response."
"GO:0052343","obsolete positive regulation by organism of symbiont phytoalexin production","biological_process","OBSOLETE. Any process in which an organism activates, maintains or increases the frequency, rate or extent of the production of phytoalexins as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052344","positive regulation by symbiont of host phytoalexin production","biological_process","Any process in which a symbiont activates, maintains or increases the frequency, rate or extent of the production of phytoalexins as part of the defense response of the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052346","obsolete positive regulation by organism of defense-related symbiont nitric oxide production","biological_process","OBSOLETE. Any process in which an organism activates, maintains or increases the frequency, rate or extent of the production of nitric oxide as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052349","obsolete positive regulation by organism of defense-related symbiont reactive oxygen species production","biological_process","OBSOLETE. Any process in which an organism activates, maintains or increases the frequency, rate or extent of the production of reactive oxygen species as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052375","obsolete evasion or tolerance by organism of symbiont-produced nitric oxide","biological_process","OBSOLETE. The process by which an organism avoids the effects of nitric oxide produced as a defense response by the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052377","obsolete evasion or tolerance by organism of symbiont-produced phytoalexins","biological_process","OBSOLETE. The process by which an organism avoids the effects of phytoalexins produced as a defense response by the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052383","obsolete induction by organism of symbiont innate immunity","biological_process","OBSOLETE. The activation by an organism of the innate immune response of the symbiont organism; the innate immune response is the symbiont's first line of defense against infection. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052384","obsolete evasion or tolerance by organism of symbiont-produced reactive oxygen species","biological_process","OBSOLETE. The process by which an organism avoids the effects of reactive oxygen species produced as a defense response by the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052390","induction by symbiont of host innate immune response","biological_process","The activation by a symbiont of the innate immune response of the host organism; the innate immune response is the host's first line of defense against infection. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052391","induction by symbiont of defense-related host calcium ion flux","biological_process","The activation by an organism of a flux of calcium ions that occurs as part of the defense response of a host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction."
"GO:0052392","obsolete induction by organism of defense-related symbiont calcium ion flux","biological_process","OBSOLETE. The activation by an organism of a flux of calcium ions that occurs as part of the defense response of a symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052393","obsolete induction by host of symbiont defense response","biological_process","OBSOLETE. The activation by an organism of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052394","obsolete induction by organism of defense-related symbiont cell wall thickening","biological_process","OBSOLETE. Any process by which an organism activates, maintains or increases the frequency, rate or extent of symbiont processes resulting in the thickening of its cell walls, occurring as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052395","obsolete induction by organism of defense-related symbiont nitric oxide production","biological_process","OBSOLETE. The activation by an organism of the production of nitric oxide as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052398","obsolete induction by organism of symbiont phytoalexin production","biological_process","OBSOLETE. The activation by an organism of the production of phytoalexins as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052401","obsolete induction by organism of defense-related symbiont reactive oxygen species production","biological_process","OBSOLETE. The activation by an organism of the production of reactive oxygen species as part of the defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052402","obsolete induction by organism of symbiont resistance gene-dependent defense response","biological_process","OBSOLETE. The activation by an organism of the resistance gene-dependent defense response of the symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0052429","obsolete modulation by organism of symbiont B-cell mediated immune response","biological_process","OBSOLETE. Any process by which an organism modulates the frequency, rate or extent of the B-cell mediated immune response of a symbiont organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
